date,id_user
2021-10-06,1414968263
2021-10-06,3408719691
2021-10-06,2476217020
2021-11-19,1549992044
2021-11-19,2115649542
2021-12-04,4221782714
2021-12-04,3408719691
2021-09-05,888749995
2021-09-05,2849809863
2021-09-05,3401269736
2021-09-12,2849809863
2021-11-11,959420836
2021-09-25,2515731225
2021-09-12,1338132206
2021-09-12,1550529926
2021-12-05,2025563165
2021-12-03,1324277651
2021-10-21,2621658074
2021-10-21,2168656743
2021-11-28,740023362
2021-11-28,886090107
2021-11-28,2334921009
2021-09-09,1079285439
2021-09-03,2119278949
2021-10-09,2890227514
2021-10-09,4178426128
2021-12-04,3930383841
2021-11-19,1744415532
2021-09-30,3777072884
2021-11-24,2890227514
2021-12-01,2126087375
2021-10-23,4228530533
2021-10-23,774039727
2021-10-22,1025397685
2021-09-05,387141112
2021-10-08,2831627122
2021-10-08,1028820567
2021-10-03,3487053393
2021-10-03,3561764612
2021-12-01,1857687566
2021-10-23,3798373862
2021-10-23,3379703319
2021-12-05,1324277651
2021-12-05,3323737410
2021-12-05,221550463
2021-11-14,3810421633
2021-11-14,4241958929
2021-10-15,3401269736
2021-12-03,545788474
2021-09-09,1446754848
2021-09-09,365012845
2021-10-30,2233869499
2021-12-01,686967987
2021-11-25,2843552923
2021-09-04,855122336
2021-12-04,347564770
2021-10-08,1900407409
2021-11-13,2850364110
2021-11-13,1147804599
2021-11-11,4014506191
2021-09-18,3967836994
2021-09-18,3571843587
2021-11-13,1345241302
2021-11-13,34271522
2021-10-20,553679095
2021-10-20,2875724916
2021-10-20,828038962
2021-10-23,376111419
2021-10-23,2880374858
2021-10-23,1906221404
2021-12-03,3601937455
2021-12-03,2681824428
2021-12-03,3210640121
2021-12-04,2723565222
2021-11-18,3759324376
2021-11-11,361903576
2021-10-08,1454537199
2021-10-22,1207179044
2021-10-22,3170152964
2021-10-22,3407184095
2021-11-24,938599162
2021-09-03,2655649438
2021-09-03,3487053393
2021-09-03,1848702873
2021-12-02,1324277651
2021-12-02,2868097643
2021-12-02,3955925752
2021-11-19,3410903532
2021-09-29,2916035542
2021-09-04,1982898155
2021-09-04,3135705899
2021-11-26,12197994
2021-10-09,2098601394
2021-10-03,348025441
2021-10-03,4128451655
2021-11-25,1345241302
2021-11-11,2176745454
2021-11-12,1687791038
2021-11-12,2442655250
2021-10-23,1079285439
2021-10-23,1821934848
2021-11-25,4092791531
2021-10-23,4278143037
2021-12-01,661893836
2021-12-01,1247070070
2021-09-26,387141112
2021-09-26,2505735973
2021-09-26,347564770
2021-09-08,3370900800
2021-09-08,3170507868
2021-10-09,1191933403
2021-10-09,1079285439
2021-10-09,2409470678
2021-10-09,849306707
2021-11-24,3193192628
2021-11-24,1363733124
2021-11-25,684638477
2021-11-19,3694291896
2021-11-19,3754713579
2021-12-02,2640868348
2021-12-02,1974484885
2021-11-19,3759313857
2021-12-02,2117954869
2021-12-02,1493434704
2021-09-12,3105294006
2021-09-12,2515731225
2021-09-12,1806010795
2021-11-12,1549992044
2021-09-03,1112365554
2021-10-09,3440988189
2021-10-09,3487053393
2021-11-25,888749995
2021-11-25,1549992044
2021-11-11,4242853359
2021-12-08,713962320
2021-12-08,3694291896
2021-11-28,2655649438
2021-11-28,208300108
2021-11-24,1988516589
2021-11-24,2340711756
2021-12-02,1378184090
2021-12-02,2831627122
2021-12-02,3571843587
2021-12-02,2832702733
2021-10-23,759181254
2021-12-01,2692448240
2021-12-01,3742142256
2021-11-12,1816393078
2021-12-03,4228061305
2021-12-03,2137348209
2021-12-03,4128451655
2021-12-02,1330084531
2021-12-02,853230143
2021-12-03,2270276174
2021-12-03,3316592723
2021-11-19,2831627122
2021-09-09,2978681703
2021-09-09,972704374
2021-11-10,3798373862
2021-12-01,3093028798
2021-12-01,4228530533
2021-11-19,4060293186
2021-11-13,3224307355
2021-11-13,2270276174
2021-09-16,1953728233
2021-09-18,2999372845
2021-09-18,2653662184
2021-09-18,1384112999
2021-09-24,501470491
2021-09-24,2507420862
2021-09-18,2832702733
2021-11-26,2640868348
2021-11-26,3323737410
2021-09-26,4268659351
2021-09-08,1324277651
2021-09-08,3571843587
2021-12-03,3093028798
2021-12-03,130076447
2021-09-04,2505735973
2021-09-04,2681824428
2021-09-08,684638477
2021-10-16,376960182
2021-10-08,2942305806
2021-11-27,1067412665
2021-09-03,2380468415
2021-11-27,3297822648
2021-09-08,1832038102
2021-12-01,1906221404
2021-09-17,938599162
2021-11-20,1835905559
2021-11-20,221550463
2021-09-10,1191933403
2021-11-05,1195896016
2021-11-05,1074942791
2021-10-15,2587864386
2021-11-14,3407184095
2021-09-03,4228061305
2021-09-03,979114625
2021-09-03,3116757378
2021-10-21,3759313857
2021-10-21,131781000
2021-09-04,4228061305
2021-09-04,145116371
2021-09-04,863834939
2021-12-03,1988516589
2021-12-03,2347503636
2021-12-03,1109830161
2021-12-05,3601937455
2021-10-08,3759313857
2021-10-02,4228061305
2021-10-10,1079285439
2021-10-10,2409470678
2021-10-07,3331684440
2021-11-28,2016005491
2021-11-24,2399254236
2021-11-18,3640500078
2021-11-18,2746423113
2021-09-09,2875724916
2021-09-09,2532667623
2021-12-08,1970137101
2021-11-26,4228530533
2021-09-10,3323737410
2021-09-10,3269510307
2021-09-23,2442655250
2021-09-04,421957478
2021-11-05,2606657369
2021-11-05,2137348209
2021-09-10,1832038102
2021-12-05,581706776
2021-12-05,1014481059
2021-12-02,3696903545
2021-12-02,677009013
2021-12-02,2532667623
2021-12-02,688772315
2021-11-13,2548081072
2021-11-12,1931253396
2021-11-12,1973636476
2021-10-09,34271522
2021-10-08,364622757
2021-10-08,1634222654
2021-11-17,545788474
2021-11-17,1645481275
2021-11-17,3370900800
2021-11-17,4152389228
2021-10-07,2966855907
2021-11-04,2922157587
2021-11-04,349593643
2021-11-19,1301129012
2021-11-19,828038962
2021-10-10,1363733124
2021-09-09,3175871360
2021-11-13,2472606270
2021-11-04,131781000
2021-10-09,2405715603
2021-10-09,2849809863
2021-11-12,814939218
2021-11-12,1363733124
2021-09-04,348025441
2021-12-04,1481230810
2021-11-13,2831627122
2021-11-13,2729526801
2021-11-25,618992510
2021-11-04,3650984633
2021-12-05,1448204739
2021-11-05,2655649438
2021-12-08,1645481275
2021-12-08,2340711756
2021-12-01,1403413445
2021-09-11,757713722
2021-12-08,2860426134
2021-12-02,1050757126
2021-12-02,1180902160
2021-12-02,1014481059
2021-11-26,1481230810
2021-10-09,4278143037
2021-10-09,855122336
2021-12-03,2126087375
2021-12-03,3091140515
2021-09-04,4168448025
2021-09-04,972704374
2021-12-08,1207179044
2021-12-08,828038962
2021-12-02,833244867
2021-11-18,776976397
2021-11-18,997027456
2021-11-24,2907890844
2021-12-08,421957478
2021-12-08,3571843587
2021-10-16,1970137101
2021-09-10,528697972
2021-10-23,1970137101
2021-09-17,2515731225
2021-11-24,130076447
2021-10-22,3314824216
2021-11-24,672592571
2021-11-24,922695025
2021-09-17,3487053393
2021-09-17,1070779609
2021-11-12,1040310299
2021-11-26,2996436029
2021-11-13,3503929960
2021-10-22,3269510307
2021-10-01,4228061305
2021-10-17,995334942
2021-10-17,2681824428
2021-10-17,1857687566
2021-10-30,3830402844
2021-10-21,3543369113
2021-10-21,2318932920
2021-10-21,3116757378
2021-11-13,241676107
2021-11-19,2213986180
2021-12-03,1247070070
2021-11-13,3297822648
2021-11-25,922695025
2021-11-19,1323072157
2021-09-11,1363733124
2021-09-11,2659013547
2021-09-09,2548081072
2021-09-08,551338464
2021-09-08,3992552036
2021-09-30,3712392628
2021-11-27,849306707
2021-11-10,4252953722
2021-09-19,172736711
2021-12-08,368933750
2021-09-09,1521514246
2021-11-20,2681824428
2021-11-20,3189258582
2021-09-23,3759313857
2021-09-16,2640868348
2021-09-19,545788474
2021-09-19,1869884488
2021-09-19,1079285439
2021-09-19,2681824428
2021-10-16,2548081072
2021-09-11,2875724916
2021-10-22,4128451655
2021-09-11,3193192628
2021-09-11,241676107
2021-09-11,4118576261
2021-09-11,2936506828
2021-09-15,2788765605
2021-09-25,2868097643
2021-09-25,759181254
2021-09-25,3189258582
2021-11-18,1829326444
2021-11-18,2072698057
2021-11-18,3754713579
2021-10-06,479893108
2021-11-27,1268009512
2021-09-18,1025397685
2021-11-24,1738549469
2021-10-20,3936215575
2021-11-06,1324277651
2021-11-06,365012845
2021-09-10,665585826
2021-09-10,3905265668
2021-11-13,4221782714
2021-11-13,1973636476
2021-09-24,561584257
2021-09-24,3754713579
2021-11-10,3487053393
2021-11-10,3590875880
2021-11-10,4091674504
2021-11-10,417013707
2021-10-14,834269940
2021-10-08,2442655250
2021-12-05,2399254236
2021-12-05,3694291896
2021-12-04,3487053393
2021-11-27,2317359802
2021-09-23,959420836
2021-09-23,3116757378
2021-09-16,1363733124
2021-09-15,1936677654
2021-10-09,3800492986
2021-10-09,2874491026
2021-11-04,2667035327
2021-09-05,4169593380
2021-12-01,3170152964
2021-12-01,3197206350
2021-11-11,376960182
2021-12-04,2025563165
2021-12-04,2746230127
2021-10-23,1268009512
2021-11-11,2978681703
2021-10-08,3487053393
2021-11-05,1324277651
2021-11-05,4074232121
2021-09-17,2692448240
2021-09-17,2509777037
2021-09-17,1384112999
2021-09-23,3105294006
2021-09-23,2606657369
2021-11-28,4228061305
2021-09-23,537986898
2021-09-10,1687791038
2021-11-04,776976397
2021-11-04,2723565222
2021-11-04,2169773044
2021-09-03,259802192
2021-10-08,3360453149
2021-09-10,3800492986
2021-11-05,3244052274
2021-11-05,3049399190
2021-10-08,1191933403
2021-10-08,3696903545
2021-10-08,4118576261
2021-09-10,1986193645
2021-10-02,1982898155
2021-10-02,4098430024
2021-09-18,4228061305
2021-09-18,1742702474
2021-09-18,1982898155
2021-09-18,4047838841
2021-09-18,2980324804
2021-11-28,1973636476
2021-10-08,1268009512
2021-10-08,2509777037
2021-10-08,2861235207
2021-09-18,561584257
2021-09-11,2684891943
2021-11-06,3049399190
2021-11-06,3549665424
2021-11-06,3292290622
2021-09-12,853230143
2021-10-23,1645481275
2021-10-23,2801475842
2021-10-23,1549992044
2021-10-21,208300108
2021-12-05,3992552036
2021-10-20,3601937455
2021-10-20,776976397
2021-10-20,4278143037
2021-11-27,3323737410
2021-11-27,1982898155
2021-10-22,1448204739
2021-09-05,1645481275
2021-10-09,3603153009
2021-10-09,3360500336
2021-09-18,2641057828
2021-10-10,2276071142
2021-11-20,1438349191
2021-10-09,2606657369
2021-09-16,2837056197
2021-09-19,2925153449
2021-09-19,2079799477
2021-10-14,1454537199
2021-10-14,1084045055
2021-11-14,2746423113
2021-10-09,2334921009
2021-10-09,1451801922
2021-10-01,545788474
2021-10-10,3262890419
2021-10-10,2153312610
2021-10-29,3105294006
2021-10-29,2861582473
2021-09-10,814939218
2021-09-10,1014481059
2021-09-10,2684891943
2021-09-16,2741232384
2021-09-16,3135705899
2021-10-06,3135705899
2021-09-12,4152389228
2021-09-24,2025563165
2021-09-11,4161737399
2021-12-02,3759313857
2021-12-02,1829326444
2021-09-04,2922157587
2021-11-27,145116371
2021-09-26,2091311069
2021-09-26,1906221404
2021-09-25,501470491
2021-09-25,1363733124
2021-09-11,4102576193
2021-09-11,208300108
2021-11-14,3105294006
2021-11-14,878134777
2021-09-24,3321761856
2021-09-24,2505735973
2021-09-24,3316592723
2021-09-24,545788474
2021-09-08,2980324804
2021-11-28,1906221404
2021-11-19,2320091416
2021-09-25,581706776
2021-09-25,994160192
2021-10-14,4178426128
2021-11-03,3391445339
2021-11-03,2169773044
2021-11-03,4267718926
2021-11-05,2723565222
2021-11-28,1454537199
2021-11-28,2213986180
2021-11-28,2942305806
2021-09-25,11536039
2021-11-07,1164223130
2021-09-19,3262890419
2021-09-19,3603153009
2021-09-19,898329947
2021-09-19,3116757378
2021-09-19,3646796936
2021-10-21,709464482
2021-09-08,1384112999
2021-10-23,2487452997
2021-09-16,4278143037
2021-11-25,981359805
2021-10-03,4161737399
2021-12-05,672592571
2021-12-05,172736711
2021-12-05,888749995
2021-12-05,3991144820
2021-10-16,3991144820
2021-10-16,3955925752
2021-11-10,2978681703
2021-11-10,454689285
2021-10-14,1939383592
2021-10-14,2072698057
2021-11-27,2532667623
2021-10-16,2723565222
2021-09-04,2340711756
2021-09-04,4178426128
2021-09-08,2025563165
2021-09-08,2299528557
2021-09-08,1050757126
2021-10-07,2153312610
2021-09-24,3827367120
2021-09-24,3093568786
2021-09-11,3603153009
2021-11-28,2692448240
2021-11-28,2667035327
2021-10-08,2233869499
2021-12-04,4178426128
2021-12-04,2479333965
2021-09-30,2978681703
2021-10-07,430881996
2021-10-07,2621658074
2021-10-29,454689285
2021-10-29,3905265668
2021-10-22,3827367120
2021-10-22,2135987417
2021-09-03,3321761856
2021-10-31,2655649438
2021-10-31,1879489977
2021-10-31,1481230810
2021-09-17,3859869511
2021-09-08,4269605832
2021-09-08,3401269736
2021-12-08,473041157
2021-11-12,582426380
2021-11-20,3759313857
2021-10-08,1744415532
2021-10-08,11536039
2021-10-02,1074942791
2021-10-02,2515731225
2021-10-20,479893108
2021-10-20,2168656743
2021-11-04,3370900800
2021-11-06,551338464
2021-11-14,1040310299
2021-11-11,2393718524
2021-09-30,3650984633
2021-10-31,208300108
2021-10-31,4175113586
2021-10-31,997027456
2021-10-16,3601937455
2021-09-03,3759324376
2021-09-17,1689682294
2021-10-07,938599162
2021-10-07,624675799
2021-11-19,172736711
2021-11-19,4102576193
2021-09-10,2868097643
2021-09-10,2270276174
2021-09-10,774039727
2021-09-25,3883327053
2021-09-17,3897361359
2021-09-16,3103565536
2021-09-15,348025441
2021-09-15,2399254236
2021-09-15,2587864386
2021-10-02,3800492986
2021-10-02,1180902160
2021-10-02,3269510307
2021-09-16,2334921009
2021-09-29,454689285
2021-09-29,3571843587
2021-09-29,1953728233
2021-10-16,2772336109
2021-09-23,2300335778
2021-12-05,1363733124
2021-11-06,545788474
2021-11-06,1662048549
2021-10-27,1974484885
2021-10-09,2925153449
2021-10-09,376960182
2021-09-12,1681561326
2021-09-26,3930383841
2021-12-04,888749995
2021-12-04,4228061305
2021-10-17,2692448240
2021-10-17,2299528557
2021-10-27,2472606270
2021-09-18,471096705
2021-09-18,1931253396
2021-11-27,4152389228
2021-11-03,1971756140
2021-10-02,1869884488
2021-10-30,934886302
2021-09-03,1448204739
2021-09-03,1816393078
2021-09-03,3021915905
2021-11-19,2925153449
2021-10-03,12197994
2021-12-05,3331684440
2021-09-12,551338464
2021-09-12,684638477
2021-09-12,3450142359
2021-10-03,2831627122
2021-10-03,997027456
2021-10-03,3116757378
2021-09-15,553679095
2021-10-07,2849809863
2021-10-10,740023362
2021-10-10,1974484885
2021-09-12,3549665424
2021-09-12,3759873092
2021-10-29,3111725169
2021-10-06,1247070070
2021-10-06,513559026
2021-10-10,1986193645
2021-10-10,581706776
2021-09-24,3955925752
2021-10-20,503591062
2021-12-08,1571421552
2021-12-08,849306707
2021-11-24,3408719691
2021-10-21,2692448240
2021-09-08,1448204739
2021-09-08,2949318218
2021-09-08,1845105489
2021-09-08,771217954
2021-11-18,1687791038
2021-11-07,3991144820
2021-11-07,2176745454
2021-09-05,1681561326
2021-09-05,997027456
2021-10-02,3093568786
2021-11-18,2640868348
2021-11-20,2169773044
2021-09-09,2358822482
2021-09-04,4169593380
2021-11-25,2655649438
2021-10-17,2655649438
2021-10-17,1845105489
2021-11-06,2270276174
2021-11-06,2135987417
2021-12-08,2692448240
2021-12-08,3175871360
2021-10-06,2639035098
2021-10-29,2606657369
2021-10-29,1050757126
2021-10-21,365012845
2021-11-14,2874491026
2021-11-14,1806010795
2021-10-20,364622757
2021-09-18,1835355451
2021-11-25,2169773044
2021-11-25,1814120596
2021-09-18,1372063172
2021-09-19,4052657229
2021-11-06,1857687566
2021-11-25,1448204739
2021-11-25,2641057828
2021-11-28,241676107
2021-11-28,855122336
2021-11-11,3210640121
2021-11-19,1821934848
2021-10-02,3543369113
2021-09-11,2126087375
2021-09-30,672592571
2021-09-30,1936010211
2021-09-30,493686605
2021-10-10,2091311069
2021-11-03,368933750
2021-09-10,1180902160
2021-09-18,855122336
2021-10-01,1378184090
2021-09-11,2597257697
2021-11-03,1195896016
2021-11-03,3049399190
2021-11-03,2079799477
2021-11-03,2532667623
2021-10-03,3440988189
2021-12-04,2692448240
2021-12-04,515944248
2021-12-02,2916035542
2021-12-02,4243052820
2021-10-03,2880374858
2021-12-04,618992510
2021-10-27,1808193095
2021-11-20,888749995
2021-09-10,1597604828
2021-11-12,1263710891
2021-09-30,3064613869
2021-09-30,4014506191
2021-09-30,3269510307
2021-09-18,3759873092
2021-12-01,4074232121
2021-12-01,828038962
2021-09-26,3105294006
2021-09-26,2890227514
2021-12-01,4168448025
2021-12-01,3752201824
2021-10-09,2136293460
2021-09-15,2098601394
2021-09-05,4267718926
2021-09-19,396056335
2021-09-19,1451801922
2021-09-11,347564770
2021-11-21,4154885775
2021-11-21,454689285
2021-10-24,3292290622
2021-10-15,661893836
2021-10-15,1268009512
2021-10-15,2318932920
2021-10-15,3485084795
2021-10-15,1550529926
2021-10-03,3269510307
2021-10-03,2380468415
2021-11-13,1164223130
2021-09-05,2098601394
2021-09-05,2169773044
2021-10-07,503591062
2021-09-08,731255196
2021-09-25,3224307355
2021-10-01,3694291896
2021-10-01,528697972
2021-09-05,4154885775
2021-09-05,376111419
2021-11-27,2405715603
2021-09-09,1401509901
2021-09-24,922695025
2021-09-24,3170152964
2021-11-13,2050458920
2021-11-27,364622757
2021-11-27,1028820567
2021-09-29,3410903532
2021-09-11,3262890419
2021-10-06,3856255787
2021-10-06,2868097643
2021-09-15,1869884488
2021-09-15,3603153009
2021-09-15,2706940952
2021-10-22,3262890419
2021-10-22,3408719691
2021-09-30,4163510935
2021-10-01,2949318218
2021-11-26,1324277651
2021-11-26,1806010795
2021-11-26,3189258582
2021-09-17,2098601394
2021-09-17,959420836
2021-09-17,2597257697
2021-09-17,834269940
2021-12-02,1953728233
2021-11-13,922695025
2021-09-12,618992510
2021-10-01,3093028798
2021-10-01,828038962
2021-12-03,1924527386
2021-12-03,501470491
2021-12-03,3937951891
2021-10-02,479893108
2021-10-02,3170152964
2021-10-02,3391445339
2021-11-24,2978681703
2021-11-24,3087285260
2021-12-02,3224307355
2021-12-02,513559026
2021-10-01,3759313857
2021-10-01,553679095
2021-11-03,938599162
2021-11-25,3856255787
2021-11-25,1835905559
2021-11-18,3694291896
2021-11-18,3292290622
2021-11-27,501470491
2021-11-27,2545641159
2021-09-23,3952121915
2021-10-15,3189258582
2021-11-25,2399254236
2021-09-10,3116757378
2021-11-18,3859869511
2021-10-27,3408719691
2021-09-19,309236203
2021-10-20,2681824428
2021-10-31,2996436029
2021-10-31,657157824
2021-10-31,259802192
2021-10-15,1079285439
2021-10-15,515944248
2021-09-18,2472606270
2021-09-19,2639035098
2021-12-02,1432530003
2021-10-08,2597257697
2021-10-08,3093028798
2021-10-17,3759324376
2021-12-02,2692448240
2021-09-11,3800492986
2021-09-11,3493603402
2021-10-20,2320091416
2021-10-20,3391445339
2021-10-20,1634222654
2021-12-04,2472606270
2021-11-07,3331684440
2021-11-07,4228530533
2021-11-12,1446754848
2021-10-03,648559275
2021-11-20,195304306
2021-11-20,1744415532
2021-11-24,3064613869
2021-09-29,1195896016
2021-09-29,3955925752
2021-10-21,1974484885
2021-10-21,4228061305
2021-11-11,3262890419
2021-09-25,545788474
2021-09-25,3800492986
2021-09-25,1744415532
2021-09-25,3087285260
2021-11-21,1681561326
2021-09-08,2447084453
2021-11-14,648977217
2021-11-14,4178426128
2021-09-17,208300108
2021-09-17,2443747018
2021-09-12,731255196
2021-11-11,1645481275
2021-10-08,757713722
2021-10-08,2409470678
2021-10-08,4014506191
2021-11-04,1481230810
2021-10-27,3410903532
2021-10-07,1776002721
2021-10-07,3116757378
2021-09-05,684638477
2021-12-02,2641057828
2021-09-30,1869884488
2021-10-28,2849809863
2021-10-06,776976397
2021-10-06,1070779609
2021-10-23,2350415465
2021-10-23,1835355451
2021-11-18,3105294006
2021-11-18,3742142256
2021-10-13,709464482
2021-10-03,125280829
2021-10-03,1268009512
2021-10-23,4098430024
2021-09-23,713962320
2021-09-23,3321761856
2021-09-23,3410903532
2021-11-10,11536039
2021-09-24,3668103927
2021-09-24,972704374
2021-12-04,1393245062
2021-10-10,2233869499
2021-09-25,3668103927
2021-11-12,4233534355
2021-11-12,581706776
2021-09-24,1414968263
2021-09-24,241676107
2021-10-06,888749995
2021-10-06,1848702873
2021-10-31,3105294006
2021-10-31,2233869499
2021-10-31,3175871360
2021-11-24,3897361359
2021-10-10,309236203
2021-10-22,1662048549
2021-11-20,3321761856
2021-11-20,3408719691
2021-09-12,2667035327
2021-09-30,2169773044
2021-11-11,3827367120
2021-09-26,513559026
2021-09-26,2772336109
2021-10-28,3210640121
2021-09-29,740023362
2021-09-29,2741232384
2021-09-29,624675799
2021-10-03,1689739370
2021-10-03,581706776
2021-10-03,2723565222
2021-10-03,365012845
2021-11-18,348025441
2021-11-18,2849809863
2021-11-18,1481230810
2021-11-04,1064783994
2021-10-08,3210640121
2021-10-06,1481230810
2021-12-02,684638477
2021-12-02,618992510
2021-11-05,241676107
2021-11-05,981359805
2021-11-05,4242853359
2021-11-05,2966855907
2021-11-05,3135705899
2021-10-01,2299528557
2021-11-05,1191933403
2021-11-05,561584257
2021-10-10,3131026992
2021-10-21,4268659351
2021-10-21,2890227514
2021-12-04,125280829
2021-09-03,3103565536
2021-09-29,4175113586
2021-12-04,3897361359
2021-10-13,1247070070
2021-12-03,417013707
2021-10-15,4078087933
2021-10-16,3856255787
2021-10-16,1499226306
2021-10-16,4128451655
2021-11-18,4245239576
2021-09-16,1768569884
2021-09-11,888749995
2021-09-10,2507420862
2021-09-10,1870588885
2021-11-25,2505735973
2021-09-18,878134777
2021-09-18,1953728233
2021-10-03,2176745454
2021-11-14,396056335
2021-11-14,1550529926
